years,data
1970,142905.208
1971,157175.8717
1972,174085.7441
1973,184227.0916
1974,195248.8516
1975,196116.0412
1976,202217.945
1977,212050.787
1978,221195.8618
1979,240886.9437
1980,256801.3939
1981,285145.5076
1982,261054.7396
1983,256418.1393
1984,266773.6374
1985,298642.2251
1986,292353.4026
1987,307288.064
1988,326927.1677
1989,359628.7521
1990,367576.2536
1991,366536.4853
1992,378909.2378
1993,372168.8766
1994,397745.2353
1995,404343.7323
1996,431194.1944
1997,450160.5363
1998,461343.0256
1999,478793.6186
2000,505329.636
2001,501913.961
2002,502228.9529
2003,506435.3586
2004,526855.0713
2005,542558.0861
2006,567991.4557
2007,598081.5368
2008,594405.6944
2009,562400.8994
