years,data
1960,3531.04046
1961,2323.87083
1962,3776.94172
1963,3399.17777
1964,3005.9157
1965,2411.14403
1966,2634.70602
1967,2721.23071
1968,2402.64421
1969,2168.1322
1970,2157.63166
1971,2113.40406
1972,2070.50333
1973,1813.71298
1974,2046.76309
1975,1806.92085
1976,1700.67009
1977,1890.50371
1978,1724.15869
1979,1864.05512
1980,1416.42221
1981,1136.46502
1982,791.3684
1983,788.21239
1984,958.44599
1985,928.6003
1986,1139.21406
1987,1046.85202
1988,937.93536
1989,1060.83634
1990,979.10236
1991,950.18822
1992,797.6051
1993,646.00038
1994,716.82216
1995,702.70507
1996,780.22736
1997,761.41139
1998,964.59875
1999,792.43504
2000,1028.41314
2001,966.39487
2002,925.29401
2003,1177.42409
2004,826.83933
2005,946.61716
2006,892.73375
2007,731.98055
2008,789.37585
2009,640.33799
