years,data
1970,0.59662
1971,0.81486
1972,0.82462
1973,0.84507
1974,1.71581
1975,1.86535
1976,1.65018
1977,1.76956
1978,1.92279
1979,2.45082
1980,3.62562
1981,4.48111
1982,4.18838
1983,4.16241
1984,4.58397
1985,4.76372
1986,4.32846
1987,3.20926
1988,3.28012
1989,2.84465
1990,2.7141
1991,3.33608
1992,2.98708
1993,2.94784
1994,2.96408
1995,3.2895
1996,3.54877
1997,3.57196
1998,3.56648
1999,3.19221
2000,3.16836
2001,3.45903
2002,3.65001
2003,4.01122
2004,4.55888
2005,4.81354
2006,5.18756
2007,5.48363
2008,5.64993
2009,5.86757
