years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,1130.17
1986,9976.402
1987,13458.314
1988,22940.487
1989,7850.324
1990,20597.689
1991,25095.776
1992,25608.706
1993,22048.88
1994,23170.894
1995,26984.507
1996,28839.587
1997,29314.2
1998,30301.045
1999,30415.572
2000,30380.571
2001,28724.076
2002,30861.911
2003,28581.053
2004,28112.609
2005,25807.446
2006,24012.231
2007,26782.391
2008,29250.496
2009,30661.851
