years,data
1960,2705.36287
1961,2560.09215
1962,2541.4118
1963,2123.49463
1964,2331.82971
1965,2293.08684
1966,2471.33048
1967,2764.27211
1968,2230.75469
1969,2333.16455
1970,2393.90089
1971,2392.18904
1972,2466.90546
1973,2383.40224
1974,2503.71958
1975,2311.22229
1976,1974.73161
1977,1958.13785
1978,1937.2731
1979,1792.13917
1980,1625.06272
1981,1419.75111
1982,1121.86918
1983,974.77095
1984,1311.50164
1985,2122.04343
1986,2202.36374
1987,2130.96313
1988,2126.43237
1989,2205.58168
1990,2642.57166
1991,1934.67475
1992,1817.33476
1993,1775.83685
1994,1916.04983
1995,2137.38809
1996,2281.80096
1997,2384.03794
1998,2464.31496
1999,1740.48416
2000,1764.48445
2001,4754.8196
2002,4744.19776
2003,5142.83945
2004,6266.39834
2005,5470.87247
2006,6368.17718
2007,5611.05587
2008,5473.46451
2009,5218.01398
