years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,39.84521
1972,96.59964
1973,26.60785
1974,38.80429
1975,38.5553
1976,62.45029
1977,74.62109
1978,76.97956
1979,72.78503
1980,70.71263
1981,26.97331
1982,42.7674
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,123.31307
1990,128.66226
1991,215.91586
1992,258.74134
1993,130.77321
1994,114.37207
1995,106.9198
1996,1658.73638
1997,1798.2366
1998,1806.23073
1999,1808.17256
2000,1786.89819
2001,422.71855
2002,434.07717
2003,442.87867
2004,477.47066
2005,448.52144
2006,591.11106
2007,576.40811
2008,525.84643
2009,401.46304
