years,data
1960,11287.82423
1961,10429.41375
1962,11349.75643
1963,13363.74182
1964,12682.29006
1965,11770.48554
1966,17281.8132
1967,18092.52133
1968,19618.68407
1969,22398.63311
1970,29593.34572
1971,24664.07693
1972,29006.5634
1973,28613.14963
1974,32973.27854
1975,21572.50759
1976,20716.20715
1977,23625.78755
1978,26824.13192
1979,26665.09036
1980,19639.67722
1981,16334.61849
1982,14506.94213
1983,15149.18596
1984,21099.36552
1985,21405.01763
1986,21544.52947
1987,21595.75968
1988,22657.25379
1989,21605.88635
1990,21367.1222
1991,20261.51822
1992,25550.98859
1993,20340.70439
1994,22118.4216
1995,25745.80437
1996,29544.55067
1997,32170.46912
1998,41026.80753
1999,39793.4478
2000,37252.2066
2001,23861.92262
2002,30218.34304
2003,29854.7258
2004,38661.32323
2005,37472.23164
2006,34716.43132
2007,34199.64574
2008,29756.85253
2009,25454.54651
