years,data
1970,1.956870516
1971,2.068598583
1972,2.022168933
1973,2.211655396
1974,3.142167213
1975,3.678194126
1976,3.875337097
1977,4.087883313
1978,4.307386713
1979,5.696100928
1980,8.257153143
1981,9.53671443
1982,9.216582275
1983,8.169371785
1984,8.061187539
1985,8.191173904
1986,6.534904379
1987,6.997916889
1988,6.577919942
1989,7.361135381
1990,8.328410619
1991,7.762885442
1992,8.102362263
1993,8.539490783
1994,8.494770702
1995,8.493299944
1996,9.335659391
1997,9.190247571
1998,7.739521514
1999,8.42567651
2000,10.84022468
2001,10.36791251
2002,9.619555396
2003,11.87820749
2004,14.09917064
2005,17.37774678
2006,19.31254725
2007,20.47884515
2008,24.60040931
2009,17.18315947
