years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.82999
1983,0.0
1984,0.81001
1985,0.78001
1986,0.0
1987,0.07392
1988,0.09906
1989,0.0
1990,0.1048
1991,0.24518
1992,2.97168
1993,0.78064
1994,0.07735
1995,4.37697
1996,0.16196
1997,0.17448
1998,0.30262
1999,0.04928
2000,0.02314
2001,0.56616
2002,0.6994
2003,0.68568
2004,0.83001
2005,1.24551
2006,0.73437
2007,0.6597
2008,0.0
2009,0.0
