years,data
1970,1.96835
1971,1.92934
1972,2.09692
1973,2.5221
1974,3.26427
1975,3.91314
1976,4.11741
1977,5.04607
1978,4.99672
1979,5.1625
1980,6.72808
1981,8.55399
1982,9.29234
1983,9.75929
1984,8.9746
1985,10.26102
1986,9.82188
1987,9.94292
1988,9.30523
1989,11.47032
1990,11.75152
1991,12.24856
1992,10.70106
1993,10.59691
1994,11.88752
1995,11.38708
1996,11.93391
1997,13.32097
1998,12.25644
1999,12.09551
2000,15.10155
2001,17.14918
2002,15.65998
2003,15.8666
2004,17.89831
2005,21.16162
2006,24.25885
2007,26.91435
2008,31.82467
2009,27.59192
