years,data
1960,997.6
1961,946.0
1962,911.6
1963,1255.6
1964,1358.8
1965,1066.4
1966,980.4
1967,1410.4
1968,1290.0
1969,1444.8
1970,1272.8
1971,1582.4
1972,1960.8
1973,1857.6
1974,1943.6
1975,1943.6
1976,1960.8
1977,2614.4
1978,3010.0
1979,3629.2
1980,8865.24353
1981,8876.32508
1982,8399.81824
1983,9363.91348
1984,9302.96493
1985,9114.5785
1986,9899.9319
1987,9690.86502
1988,9992.16729
1989,6935.46424
1990,4511.24099
1991,4922.11314
1992,4962.04865
1993,3678.60774
1994,3931.07969
1995,4842.78233
1996,2785.95814
1997,2967.95734
1998,527.02952
1999,545.40504
2000,525.90169
2001,1113.64641
2002,699.14551
2003,713.7073
2004,757.12439
2005,765.24683
2006,647.56333
2007,671.05646
2008,656.87304
2009,613.38678
