years,data
1970,49.96502
1971,48.0421
1972,46.29474
1973,44.59968
1974,46.54938
1975,57.02821
1976,63.12739
1977,69.49442
1978,67.92481
1979,76.64386
1980,191.81617
1981,250.74838
1982,245.28484
1983,262.68878
1984,285.04432
1985,310.95744
1986,349.82712
1987,219.49469
1988,242.20104
1989,564.04082
1990,520.12379
1991,542.98395
1992,572.70625
1993,674.25538
1994,645.65394
1995,651.7162
1996,676.9802
1997,937.5844
1998,818.90998
1999,898.87933
2000,960.11406
2001,604.97574
2002,601.43939
2003,628.47997
2004,603.32335
2005,785.17875
2006,729.97384
2007,772.84898
2008,816.53117
2009,809.91044
