years,data
1960,113.07162
1961,149.03167
1962,204.34019
1963,206.44905
1964,216.52086
1965,206.86967
1966,140.7691
1967,209.96381
1968,209.27238
1969,226.24695
1970,239.07295
1971,244.48338
1972,258.00657
1973,240.064
1974,234.71695
1975,154.4421
1976,125.05062
1977,129.48729
1978,157.88771
1979,265.09948
1980,186.93348
1981,180.39371
1982,228.02162
1983,261.86129
1984,207.273
1985,272.26729
1986,260.98548
1987,313.66081
1988,243.88414
1989,234.34243
1990,219.77633
1991,248.28048
1992,267.15071
1993,235.3911
1994,240.2599
1995,276.44467
1996,223.31414
1997,204.93522
1998,292.79193
1999,405.19883
2000,355.861
2001,336.20714
2002,341.6579
2003,359.72357
2004,277.641
2005,228.80371
2006,206.36314
2007,211.94514
2008,427.54232
2009,215.40214
