years,data
1960,1696.46922
1961,2208.27649
1962,2902.48492
1963,2890.47729
1964,3064.57382
1965,2990.35646
1966,2218.55629
1967,3066.70048
1968,3108.79227
1969,3362.75396
1970,3785.22487
1971,3827.73874
1972,4258.95225
1973,4313.38478
1974,4495.13094
1975,3494.14101
1976,3611.25006
1977,4271.69607
1978,4651.11348
1979,4585.6798
1980,2162.90032
1981,2064.23313
1982,2581.89258
1983,2980.64359
1984,2351.44622
1985,3158.57311
1986,3057.11711
1987,3707.99179
1988,2841.95645
1989,2745.51142
1990,2552.03882
1991,2843.83502
1992,3078.28975
1993,2710.65063
1994,2778.01065
1995,3182.3115
1996,2599.24991
1997,2376.22885
1998,3355.53519
1999,4621.08996
2000,4051.78699
2001,3848.57056
2002,3924.35158
2003,3156.4678
2004,2709.81731
2005,2830.67448
2006,3042.35698
2007,2827.31665
2008,4862.02793
2009,4540.84613
