years,data
1960,0.0
1961,0.0
1962,293.52
1963,400.538
1964,432.488
1965,332.755
1966,344.836
1967,343.414
1968,385.387
1969,396.923
1970,400.891
1971,413.934
1972,347.946
1973,469.209
1974,2219.82
1975,4258.816
1976,6286.481
1977,7550.743
1978,7006.606
1979,9811.373
1980,10916.205
1981,14025.836
1982,14484.349
1983,12464.093
1984,13601.009
1985,14447.986
1986,11861.207
1987,12706.338
1988,13931.876
1989,16181.618
1990,15758.367
1991,16115.659
1992,17279.501
1993,18315.594
1994,18853.142
1995,16020.921
1996,16117.669
1997,17503.573
1998,18315.6
1999,19025.386
2000,20407.883
2001,20157.575
2002,19327.973
2003,19378.07
2004,20059.895
2005,20333.08
2006,20506.355
2007,21189.338
2008,22657.527
2009,20762.107
