years,data
1960,354.16648
1961,466.80166
1962,640.04076
1963,646.64619
1964,678.19343
1965,647.96366
1966,440.92138
1967,657.65524
1968,655.48952
1969,708.65781
1970,748.83181
1971,765.77852
1972,808.13629
1973,751.936
1974,735.18781
1975,483.74838
1976,391.68748
1977,405.58414
1978,494.54086
1979,830.3529
1980,585.5189
1981,565.03486
1982,714.21648
1983,820.21014
1984,649.227
1985,852.80414
1986,817.4669
1987,982.45824
1988,763.90157
1989,734.01471
1990,688.39034
1991,777.6719
1992,836.77786
1993,737.29938
1994,752.54962
1995,865.88866
1996,699.47157
1997,641.90454
1998,917.09208
1999,1269.17651
2000,1114.639
2001,1053.07857
2002,1070.15162
2003,851.46691
2004,739.359
2005,770.33915
2006,835.87496
2007,783.10248
2008,1346.49221
2009,1270.12989
