years,data
1970,0.72407
1971,0.76406
1972,0.76679
1973,0.88061
1974,1.36294
1975,1.43168
1976,1.53265
1977,1.73567
1978,1.8336
1979,2.63213
1980,3.66192
1981,4.50554
1982,4.37311
1983,4.2349
1984,4.30711
1985,4.14152
1986,3.32037
1987,3.16333
1988,3.1967
1989,3.52896
1990,4.74751
1991,4.54788
1992,4.15826
1993,4.05806
1994,3.94315
1995,3.86468
1996,4.42645
1997,4.41392
1998,3.81767
1999,3.76674
2000,5.69502
2001,5.22606
2002,4.80026
2003,5.81143
2004,6.94465
2005,8.71522
2006,9.8173
2007,10.78418
2008,13.4959
2009,10.14592
