years,data
1960,14159.51105
1961,39919.42629
1962,49739.9648
1963,54513.06044
1964,48610.0896
1965,59365.35822
1966,62171.17132
1967,49402.155
1968,57801.644
1969,62909.416
1970,61169.958
1971,64159.515
1972,66498.62023
1973,68969.63832
1974,68924.33055
1975,53389.52676
1976,57191.35784
1977,53036.55836
1978,48768.33082
1979,46405.70549
1980,39528.32825
1981,49856.90304
1982,31354.7927
1983,31094.0528
1984,30500.65634
1985,17264.78202
1986,8795.72105
1987,18394.45301
1988,25012.46
1989,21639.7608
1990,19046.4885
1991,19721.66257
1992,20433.43265
1993,21811.5202
1994,26656.78603
1995,28773.4315
1996,27310.43969
1997,28549.99036
1998,28673.24669
1999,27498.25376
2000,21470.29999
2001,21400.8703
2002,17512.95885
2003,15489.1584
2004,21095.14295
2005,17394.88795
2006,18816.47539
2007,19872.21255
2008,20733.54684
2009,18293.0409
