years,data
1970,1.45606
1971,1.45607
1972,1.45607
1973,1.45607
1974,1.45607
1975,1.45607
1976,1.45607
1977,1.45606
1978,1.45607
1979,1.45607
1980,1.46695
1981,1.46695
1982,1.46695
1983,1.46695
1984,1.46695
1985,1.46695
1986,1.53969
1987,1.53969
1988,1.53969
1989,1.26654
1990,1.04594
1991,1.17265
1992,1.16854
1993,1.20137
1994,1.23994
1995,1.26673
1996,0.99425
1997,0.99013
1998,1.22787
1999,1.22782
2000,1.22714
2001,1.23328
2002,1.65538
2003,1.65547
2004,1.65558
2005,1.6555
2006,1.65741
2007,1.65737
2008,1.65739
2009,1.65732
