years,data
1970,89.12041
1971,102.85329
1972,126.50784
1973,143.92024
1974,180.55094
1975,245.12229
1976,283.53166
1977,349.58857
1978,384.16505
1979,456.87369
1980,519.30212
1981,571.54909
1982,656.3938
1983,688.81977
1984,810.19687
1985,936.6639
1986,1021.03814
1987,1035.97647
1988,1109.99196
1989,1187.00465
1990,1264.49992
1991,1272.61706
1992,1358.99214
1993,1395.45766
1994,1417.83605
1995,1429.91209
1996,1499.13899
1997,1525.87887
1998,1573.95574
1999,1620.03896
2000,1703.65421
2001,1754.6571
2002,1755.87937
2003,1803.20874
2004,1901.17925
2005,2031.77221
2006,2294.86753
2007,2519.36563
2008,2693.16571
2009,2747.95379
