years,data
1970,0.00485
1971,0.02327
1972,1.46923
1973,3.63723
1974,8.31515
1975,21.84882
1976,15.65637
1977,18.71119
1978,19.12887
1979,15.31191
1980,16.48084
1981,12.63794
1982,10.87862
1983,7.91025
1984,6.3903
1985,7.65488
1986,5.08819
1987,8.28272
1988,4.88448
1989,5.61319
1990,5.97172
1991,4.21296
1992,3.3448
1993,2.8187
1994,1.70406
1995,3.17297
1996,3.16113
1997,3.40952
1998,2.91407
1999,2.10473
2000,17.85754
2001,20.54532
2002,3.92878
2003,4.3006
2004,4.28483
2005,6.35802
2006,12.47606
2007,8.25096
2008,10.5815
2009,8.89666
