years,data
1970,0.59672
1971,0.64699
1972,0.68647
1973,0.72781
1974,0.78131
1975,1.10442
1976,1.36054
1977,1.66688
1978,2.06749
1979,2.54134
1980,2.99838
1981,3.35101
1982,4.64305
1983,5.30984
1984,5.35561
1985,5.32722
1986,4.47106
1987,4.37975
1988,4.80658
1989,4.56151
1990,4.63805
1991,4.94959
1992,5.04058
1993,4.92219
1994,5.12826
1995,5.06175
1996,4.96971
1997,5.19173
1998,5.90162
1999,6.07307
2000,6.62337
2001,7.81126
2002,8.27559
2003,7.74168
2004,8.45441
2005,9.62525
2006,11.88677
2007,12.51852
2008,12.67772
2009,11.93212
