years,data
1970,18.48927
1971,19.54521
1972,23.48153
1973,28.04475
1974,57.13955
1975,39.82256
1976,34.34158
1977,41.58201
1978,52.19331
1979,67.11915
1980,74.99715
1981,79.71691
1982,66.76326
1983,70.51076
1984,103.2578
1985,107.16494
1986,95.8353
1987,75.69534
1988,82.61003
1989,69.60825
1990,67.29849
1991,81.64745
1992,97.36735
1993,84.0131
1994,91.64438
1995,108.89642
1996,134.65517
1997,140.95654
1998,160.5998
1999,152.5227
2000,165.30558
2001,103.7197
2002,134.52129
2003,147.82667
2004,211.64019
2005,232.92468
2006,258.02074
2007,272.4321
2008,267.58641
2009,206.16966
