years,data
1960,121206.2743
1961,126737.7242
1962,135293.9662
1963,143864.9831
1964,146960.0374
1965,145618.5799
1966,159255.3475
1967,167864.9448
1968,188301.0208
1969,201057.4338
1970,213138.0814
1971,218583.2922
1972,251575.1291
1973,279198.2693
1974,272995.5874
1975,260934.2789
1976,268326.8913
1977,300223.3415
1978,322516.1083
1979,312471.5984
1980,291252.749
1981,281336.3988
1982,275922.9563
1983,284382.5304
1984,307402.1951
1985,314764.3321
1986,333068.7814
1987,339227.0334
1988,346311.6248
1989,350402.7837
1990,345899.3476
1991,353587.0085
1992,364350.5027
1993,380331.56
1994,387753.9725
1995,409626.6712
1996,439306.6504
1997,440364.1699
1998,477736.3426
1999,503982.558
2000,510524.4142
2001,514256.0253
2002,528889.4668
2003,536528.909
2004,562280.7978
2005,590833.597
2006,601466.6565
2007,595721.2021
2008,577528.992
2009,539669.3655
