years,data
1960,347.57225
1961,369.96599
1962,440.62942
1963,458.7219
1964,514.7416
1965,494.31385
1966,471.54244
1967,549.05223
1968,620.3731
1969,685.85966
1970,648.2995
1971,701.44518
1972,847.06872
1973,1054.49266
1974,1077.39414
1975,913.23715
1976,1024.9407
1977,1389.76704
1978,1373.96769
1979,983.14692
1980,646.67893
1981,478.81403
1982,724.97675
1983,647.78913
1984,615.97293
1985,877.44573
1986,831.52122
1987,1140.01433
1988,835.15797
1989,744.06863
1990,935.00514
1991,934.66019
1992,833.02003
1993,676.1763
1994,666.56094
1995,667.12967
1996,857.33475
1997,898.71614
1998,1451.6079
1999,1390.99279
2000,1262.58841
2001,1145.28723
2002,1215.84813
2003,877.55564
2004,666.00235
2005,743.61078
2006,710.51467
2007,899.6629
2008,1714.15405
2009,1227.77094
