years,data
1970,19.05933
1971,22.77912
1972,25.77924
1973,33.21127
1974,41.63255
1975,52.34019
1976,69.69672
1977,83.67055
1978,90.07794
1979,94.41461
1980,110.65238
1981,114.14484
1982,156.82852
1983,160.01154
1984,163.86193
1985,174.22734
1986,135.57266
1987,161.95748
1988,164.18474
1989,160.01751
1990,172.81791
1991,176.68302
1992,174.4599
1993,166.91583
1994,177.57973
1995,173.23603
1996,180.20735
1997,194.72921
1998,232.98462
1999,243.43724
2000,278.65812
2001,298.71905
2002,318.22192
2003,298.12867
2004,328.8865
2005,379.10301
2006,468.5571
2007,516.44182
2008,652.25727
2009,499.45374
