years,data
1960,25286.0
1961,13994.0
1962,12512.0
1963,13285.0
1964,22741.0
1965,19234.0
1966,17949.0
1967,23335.0
1968,23389.0
1969,24501.0
1970,22705.0
1971,25604.0
1972,26905.0
1973,31812.0
1974,32742.0
1975,32638.0
1976,36763.0
1977,34076.0
1978,29581.0
1979,26971.0
1980,27487.0
1981,26742.0
1982,26085.0
1983,24612.0
1984,25309.0
1985,25360.0
1986,24081.0
1987,27669.0
1988,28299.0
1989,28600.292
1990,28400.706
1991,27596.627
1992,27089.254
1993,27567.673
1994,29186.705
1995,28210.167
1996,28986.88
1997,30132.204
1998,31788.351
1999,31301.367
2000,32138.05
2001,31120.676
2002,31704.653
2003,32292.053
2004,33159.129
2005,31887.795
2006,32791.89
2007,32693.711
2008,32516.0
2009,32196.0
