years,data
1960,2989.638
1961,2933.873
1962,2923.02
1963,2941.583
1964,2884.89
1965,4438.899
1966,5221.359
1967,5007.912
1968,5695.261
1969,6062.961
1970,6140.58
1971,6634.321
1972,6770.654
1973,7186.786
1974,7393.79
1975,7239.534
1976,7562.4
1977,6594.331
1978,7009.793
1979,7240.281
1980,9820.323
1981,6788.03
1982,6999.684
1983,14467.245
1984,15664.11
1985,13971.841
1986,14445.861
1987,10119.393
1988,7770.995
1989,7876.804
1990,7417.576
1991,6735.54
1992,6620.757
1993,6697.088
1994,7365.425
1995,8288.419
1996,9214.356
1997,12049.393
1998,10970.189
1999,9758.817
2000,8354.216
2001,7623.565
2002,7427.18
2003,7074.984
2004,6973.147
2005,6410.0642
2006,6792.904
2007,6597.671
2008,7285.902
2009,6427.345
