years,data
1960,0.0
1961,0.0
1962,20.662
1963,20.652
1964,20.786
1965,20.85
1966,21.244
1967,20.854
1968,21.056
1969,21.006
1970,21.238
1971,20.976
1972,20.822
1973,20.65584
1974,21.68482
1975,21.08957
1976,21.10154
1977,21.55725
1978,21.52545
1979,21.22455
1980,21.24312
1981,21.01265
1982,21.08605
1983,21.26936
1984,21.19024
1985,20.98564
1986,21.04448
1987,21.21656
1988,21.29993
1989,20.94234
1990,20.95147
1991,20.69528
1992,20.65065
1993,20.5473
1994,20.56591
1995,20.57766
1996,20.44148
1997,20.34739
1998,20.38344
1999,20.50387
2000,20.42598
2001,20.30467
2002,20.30611
2003,20.19154
2004,20.39898
2005,20.28681
2006,20.26956
2007,19.9724
2008,19.6755
2009,19.48405
