years,data
1960,64.12005
1961,36.74782
1962,25.04266
1963,14.43387
1964,27.09931
1965,30.97842
1966,37.2216
1967,42.97422
1968,13.9761
1969,14.01759
1970,164.99995
1971,157.99995
1972,102.99757
1973,89.99997
1974,224.99994
1975,212.5384
1976,348.33763
1977,560.85233
1978,498.99986
1979,100.0
1980,73.0
1981,107.0
1982,18.00192
1983,6.54758
1984,5.61906
1985,16.38059
1986,55.59673
1987,50.04935
1988,55.73966
1989,49.66524
1990,19.85736
1991,36.29531
1992,3.10448
1993,3.48454
1994,3.01343
1995,3.77494
1996,6.84855
1997,8.24299
1998,10.76375
1999,8.81237
2000,5.48656
2001,5.4768
2002,2.83334
2003,4.45659
2004,5.89158
2005,9.08608
2006,8.81016
2007,3.97998
2008,1.22427
2009,1.44838
