years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,19.99547
1983,0.0
1984,19.79
1985,19.788
1986,0.0
1987,20.38365
1988,19.88394
1989,0.0
1990,18.69794
1991,20.99769
1992,21.90138
1993,21.38908
1994,25.03703
1995,21.9615
1996,19.285
1997,19.10306
1998,21.69872
1999,21.95554
2000,21.95554
2001,18.81885
2002,18.96261
2003,18.65717
2004,18.7797
2005,18.95945
2006,18.91365
2007,19.70261
2008,0.0
2009,0.0
