years,data
1960,64942.94259
1961,67298.20319
1962,71849.36221
1963,74770.41043
1964,76545.80129
1965,78778.59221
1966,83230.5813
1967,85371.77869
1968,93163.95183
1969,105162.8151
1970,113158.097
1971,120592.0192
1972,134253.2247
1973,146166.6443
1974,140346.5464
1975,145529.7838
1976,151998.0564
1977,161606.7233
1978,170362.1394
1979,168575.5617
1980,160684.0263
1981,161921.951
1982,165156.8344
1983,173322.9376
1984,181709.327
1985,189885.9307
1986,198793.9786
1987,206289.2739
1988,211252.7987
1989,213524.9963
1990,206580.6572
1991,213235.3501
1992,218291.9536
1993,226015.0706
1994,236359.9751
1995,245934.5468
1996,257759.4189
1997,254831.4986
1998,274468.5724
1999,285845.3115
2000,294006.0822
2001,304818.1216
2002,318886.9641
2003,321933.9733
2004,340270.1684
2005,352127.6758
2006,361644.5715
2007,365383.208
2008,343133.2598
2009,331839.1288
