years,data
1960,11429.18663
1961,14524.20856
1962,14055.41559
1963,15593.85439
1964,17176.49171
1965,18167.8181
1966,22134.30838
1967,23794.52096
1968,26396.16328
1969,31853.91724
1970,35718.32233
1971,40571.66883
1972,47526.46169
1973,54388.0083
1974,58540.24047
1975,58416.32451
1976,59589.75383
1977,64057.85757
1978,69339.27327
1979,75778.56016
1980,78991.84812
1981,76143.36686
1982,76668.85236
1983,83666.65088
1984,86444.61267
1985,95723.27193
1986,95985.66354
1987,104371.5732
1988,111286.0748
1989,120102.964
1990,120391.3501
1991,121462.4107
1992,125142.9029
1993,128967.0637
1994,138981.277
1995,138910.3156
1996,152255.341
1997,158855.7036
1998,166172.9272
1999,174658.3383
2000,191720.6162
2001,198063.3481
2002,199708.3849
2003,207646.0769
2004,217039.3323
2005,226617.6952
2006,237416.8733
2007,252025.6918
2008,242721.5356
2009,235838.0573
