years,data
1960,15910.0
1961,15540.0
1962,15022.0
1963,14485.0
1964,17358.0
1965,18002.0
1966,19790.0
1967,23724.0
1968,25901.0
1969,26895.0
1970,23952.0
1971,26123.0
1972,25897.0
1973,23984.0
1974,22225.0
1975,17092.0
1976,15371.0
1977,14911.0
1978,15175.0
1979,20372.0
1980,21339.0
1981,24318.0
1982,18488.0
1983,12419.0
1984,13708.0
1985,18542.0
1986,12657.0
1987,16664.0
1988,18343.0
1989,18430.0
1990,25277.0
1991,23570.828
1992,23519.6801
1993,17518.89616
1994,25111.0152
1995,18611.06041
1996,17615.33196
1997,18962.6365
1998,20190.96122
1999,19297.65968
2000,21450.8494
2001,23088.003
2002,21165.662
2003,19383.285
2004,17197.757
2005,19445.673
2006,22605.236
2007,22407.804
2008,24198.0
2009,22130.0
