years,data
1970,956.06448
1971,913.96171
1972,1050.19951
1973,1183.3995
1974,1682.65059
1975,1596.50869
1976,1292.23381
1977,1298.30094
1978,1403.88117
1979,2329.60258
1980,2713.33552
1981,1079.39795
1982,1735.48523
1983,1583.41573
1984,1888.81635
1985,1821.11138
1986,1967.98253
1987,2143.89518
1988,2366.36471
1989,1530.32326
1990,1434.62539
1991,1282.20336
1992,1859.8859
1993,2929.54512
1994,2868.9075
1995,2697.93242
1996,2408.17459
1997,1195.58303
1998,463.80508
1999,420.4658
2000,600.95282
2001,899.7718
2002,284.60959
2003,1735.03626
2004,1578.55485
2005,697.24259
2006,1052.00504
2007,1409.18392
2008,1731.155
2009,1312.20467
