years,data
1960,82284.687
1961,93079.494
1962,97749.937
1963,101719.655
1964,113646.688
1965,117594.266
1966,120535.899
1967,118822.0
1968,129690.0
1969,138288.0
1970,134098.0
1971,144931.0
1972,150194.0
1973,157634.0
1974,152197.0
1975,138529.0
1976,146937.0
1977,137599.0
1978,120662.0
1979,121480.0
1980,116151.0
1981,124622.0
1982,103745.0
1983,96024.0
1984,95784.0
1985,89045.0
1986,70642.0
1987,90522.0
1988,99038.0
1989,94834.681
1990,102448.07
1991,101770.146
1992,98810.0451
1993,94460.66216
1994,109912.0132
1995,101435.0334
1996,101348.397
1997,108066.2265
1998,116282.6652
1999,110605.5657
2000,109585.3364
2001,111725.575
2002,105388.248
2003,102780.622
2004,109300.666
2005,104098.503
2006,109922.07
2007,112797.281
2008,115371.0
2009,107023.0
