years,data
1970,286.62923
1971,356.34986
1972,441.56396
1973,418.32375
1974,437.69059
1975,437.69059
1976,441.56396
1977,588.75194
1978,677.83941
1979,817.28066
1980,2208.90996
1981,2331.39126
1982,2255.42546
1983,2547.5469
1984,2599.01451
1985,2588.06245
1986,3492.85281
1987,3478.00114
1988,3618.29165
1989,4421.6366
1990,2582.74225
1991,2915.2226
1992,2981.08957
1993,2121.89859
1994,2444.51809
1995,3614.19943
1996,2584.20584
1997,2732.44386
1998,193.85627
1999,200.01286
2000,188.25815
2001,268.66642
2002,253.05348
2003,255.66729
2004,268.05078
2005,273.03457
2006,292.34751
2007,312.01151
2008,307.0317
2009,304.53929
