years,data
1960,222.05952
1961,107.7048
1962,104.87991
1963,120.88128
1964,104.41847
1965,160.9668
1966,114.81187
1967,151.95551
1968,168.79798
1969,223.34995
1970,252.99404
1971,242.30162
1972,279.30838
1973,315.91017
1974,451.11276
1975,429.74662
1976,348.21714
1977,353.08701
1978,382.63319
1979,633.04418
1980,738.52355
1981,386.62455
1982,599.42585
1983,438.13385
1984,524.81699
1985,505.44307
1986,540.65454
1987,585.9238
1988,647.96405
1989,575.86029
1990,544.53034
1991,617.23577
1992,934.23036
1993,812.40852
1994,789.24553
1995,744.66807
1996,666.53047
1997,330.6369
1998,128.33566
1999,116.27926
2000,166.60738
2001,248.9684
2002,78.77376
2003,478.10313
2004,436.30593
2005,192.60845
2006,291.81832
2007,392.42103
2008,480.87639
2009,368.80401
