years,data
1960,1321.0
1961,1407.0
1962,1471.0
1963,1521.0
1964,1556.0
1965,1584.0
1966,1614.0
1967,1646.0
1968,1682.0
1969,1737.0
1970,1792.0
1971,1895.814
1972,2008.291
1973,2124.438
1974,2223.196
1975,2284.847
1976,2346.157
1977,2425.197
1978,2515.316
1979,2635.571
1980,2737.774
1981,2810.107
1982,2889.861
1983,2968.925
1984,3067.135
1985,3183.538
1986,3308.262
1987,3437.103
1988,3535.183
1989,3622.185
1990,3684.097
1991,3788.576
1992,3915.74
1993,4065.44
1994,4245.089
1995,4432.499
1996,4586.94
1997,4736.99
1998,4883.342
1999,5023.823
2000,5166.304
2001,5303.869
2002,5451.472
2003,5590.82
2004,5758.692
2005,5973.97
2006,6190.987
2007,6360.238
2008,6499.207
2009,6587.653
