years,data
1960,26171.01
1961,14483.79
1962,12949.92
1963,14307.945
1964,24446.575
1965,20695.784
1966,19313.124
1967,24851.775
1968,25166.564
1969,26363.076
1970,24044.595
1971,27114.636
1972,28339.30555
1973,33467.49648
1974,34774.95078
1975,34255.86566
1976,38552.99047
1977,35911.33336
1978,31504.35662
1979,28063.59521
1980,28738.46533
1981,28209.06612
1982,27517.0665
1983,25734.3072
1984,26471.69546
1985,26520.9808
1986,24942.25509
1987,28652.58951
1988,29261.166
1989,29869.85896
1990,29318.90082
1991,28273.57226
1992,27935.2514
1993,28345.08138
1994,30004.80834
1995,29281.58914
1996,29280.22723
1997,30818.61561
1998,32318.26281
1999,31800.93682
2000,32461.35878
2001,31314.86902
2002,32257.89919
2003,32702.16207
2004,33730.1292
2005,32632.37501
2006,33407.72169
2007,33533.2855
2008,33368.24436
2009,32783.89896
