years,data
1960,193.41269
1961,188.237
1962,195.65644
1963,195.59363
1964,205.40449
1965,206.03123
1966,214.02849
1967,191.74365
1968,210.6212
1969,224.54926
1970,228.7427
1971,223.27702
1972,239.08536
1973,305.17643
1974,292.27744
1975,266.53101
1976,296.08535
1977,346.68874
1978,372.30839
1979,389.5804
1980,346.91467
1981,332.70465
1982,303.39872
1983,317.65036
1984,338.73351
1985,315.68831
1986,308.67248
1987,348.97185
1988,336.52769
1989,345.17261
1990,355.2088
1991,317.77522
1992,323.98244
1993,329.89833
1994,344.80992
1995,338.88809
1996,328.88757
1997,347.43194
1998,363.71103
1999,367.51622
2000,362.00464
2001,331.67606
2002,327.75196
2003,303.00631
2004,306.97204
2005,305.37267
2006,297.51851
2007,307.23959
2008,285.23488
2009,256.44621
