years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,235.1
1990,235.70453
1991,236.2166
1992,236.72663
1993,237.16575
1994,236.423
1995,236.85549
1996,237.24082
1997,237.74535
1998,237.991
1999,286.2
2000,286.2
2001,287.2
2002,293.7
2003,234.62651
2004,254.89323
2005,282.94431
2006,286.55903
2007,301.53572
2008,365.87177
2009,329.09862
