years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.1555
1982,0.28547
1983,0.03502
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,2.17103
1994,5.86021
1995,19.75748
1996,16.97324
1997,17.82007
1998,13.18487
1999,7.72877
2000,8.71968
2001,31.3645
2002,17.05522
2003,17.66617
2004,19.59556
2005,213.56266
2006,256.18824
2007,248.7004
2008,311.19255
2009,305.85814
