years,data
1960,2999.85475
1961,2954.09526
1962,2711.32628
1963,2923.394
1964,2699.92875
1965,3387.22976
1966,4486.80199
1967,4559.86428
1968,4292.09448
1969,4924.5276
1970,6030.64026
1971,5655.2913
1972,7372.99801
1973,8345.00359
1974,8747.47096
1975,6781.47848
1976,6735.87986
1977,8501.83342
1978,9961.10628
1979,8376.70965
1980,7241.23298
1981,5678.07245
1982,4803.89497
1983,4740.72485
1984,6135.53971
1985,5553.82343
1986,6620.32764
1987,5860.36636
1988,5965.2303
1989,6934.68169
1990,6617.27215
1991,6438.34963
1992,7601.46506
1993,6567.80797
1994,6913.14984
1995,8316.7033
1996,9620.64468
1997,9800.85753
1998,10302.48417
1999,10539.64781
2000,10242.77535
2001,8771.34316
2002,8984.3951
2003,8566.01508
2004,10338.2735
2005,11505.51949
2006,11019.56986
2007,10674.71861
2008,11633.6968
2009,9712.87238
