years,data
1960,138.46
1961,135.88
1962,133.3
1963,131.58
1964,132.44
1965,129.0
1966,132.44
1967,135.88
1968,140.18
1969,144.48
1970,150.5
1971,144.48
1972,138.46
1973,133.3
1974,139.32
1975,170.28
1976,189.2
1977,207.26
1978,202.1
1979,228.76
1980,437.62748
1981,590.51868
1982,613.15109
1983,655.78357
1984,719.2834
1985,740.93658
1986,674.91253
1987,365.41641
1988,389.97555
1989,394.261
1990,410.97581
1991,430.84264
1992,452.03163
1993,432.56969
1994,410.59729
1995,410.59729
1996,426.38949
1997,484.61173
1998,430.64524
1999,453.31077
2000,487.30908
2001,284.04194
2002,288.32054
2003,303.4953
2004,311.08268
2005,417.03671
2006,379.60458
2007,418.53839
2008,438.00529
2009,418.53839
