years,data
1970,2.64904
1971,2.51421
1972,2.835
1973,3.525
1974,4.258
1975,5.546
1976,5.639
1977,7.187
1978,5.543
1979,6.798
1980,8.463
1981,10.43
1982,11.835
1983,11.735
1984,10.67
1985,10.25
1986,9.96667
1987,10.805
1988,9.515
1989,14.195
1990,13.79
1991,14.13106
1992,11.46
1993,11.715
1994,13.43018
1995,12.57392
1996,13.92696
1997,15.72038
1998,13.32518
1999,12.72022
2000,15.93077
2001,18.64096
2002,16.89132
2003,17.88013
2004,19.84685
2005,22.59257
2006,26.41435
2007,29.53095
2008,34.63152
2009,30.81454
