years,data
1970,2.19805
1971,2.27892
1972,2.25975
1973,2.45673
1974,3.44692
1975,3.92733
1976,4.15219
1977,4.43522
1978,4.71465
1979,6.16496
1980,8.79232
1981,9.96167
1982,9.5429
1983,8.34558
1984,8.30709
1985,8.40408
1986,6.72893
1987,7.23046
1988,6.78906
1989,7.64436
1990,8.68939
1991,7.98224
1992,8.46098
1993,8.85515
1994,8.82047
1995,8.88561
1996,9.77819
1997,9.70167
1998,8.21797
1999,8.91464
2000,11.40492
2001,10.73425
2002,9.98105
2003,12.32058
2004,14.75854
2005,18.17938
2006,20.04925
2007,21.24756
2008,25.3253
2009,17.61881
