years,data
1970,986.17077
1971,1226.05014
1972,1519.23604
1973,1439.27625
1974,1505.90941
1975,1505.90941
1976,1519.23604
1977,2025.64806
1978,2332.16059
1979,2811.91934
1980,6656.33357
1981,7025.41894
1982,6796.50347
1983,7676.78279
1984,7831.87535
1985,7798.87242
1986,6655.27534
1987,6486.36188
1988,6672.54822
1989,2674.76408
1990,2040.01366
1991,2115.49095
1992,2084.08344
1993,1656.55865
1994,1687.32165
1995,1428.10671
1996,508.61717
1997,473.49768
1998,613.19397
1999,628.60103
2000,560.49255
2001,1006.99205
2002,682.29029
2003,685.62303
2004,714.35411
2005,730.64931
2006,925.94493
2007,1004.99818
2008,991.86135
2009,1015.70404
