years,data
1970,1.46362
1971,1.48674
1972,1.45953
1973,1.57521
1974,2.50769
1975,2.94113
1976,3.0259
1977,3.01509
1978,3.23442
1979,4.52923
1980,7.47552
1981,8.45074
1982,7.98696
1983,7.4934
1984,7.20273
1985,7.3989
1986,5.69574
1987,6.29912
1988,5.50536
1989,6.25337
1990,7.27563
1991,7.45271
1992,7.77543
1993,7.6728
1994,6.55032
1995,7.06275
1996,7.25558
1997,6.66191
1998,5.13326
1999,6.65772
2000,9.12409
2001,8.75301
2002,7.7755
2003,9.80275
2004,12.53654
2005,15.70394
2006,18.01537
2007,19.00795
2008,24.50017
2009,15.46101
