years,data
1960,3302.246
1961,2946.702
1962,2914.719
1963,3184.33
1964,3313.386
1965,3043.96
1966,3276.19
1967,3591.955
1968,3775.111
1969,4304.759
1970,4690.271
1971,5303.586
1972,5982.549
1973,6435.838
1974,6819.649
1975,7162.464
1976,7626.076
1977,8204.994
1978,8208.0
1979,8683.0
1980,9122.0
1981,9263.139
1982,9288.706
1983,9544.224
1984,11169.381
1985,12294.777
1986,13087.652
1987,14324.409
1988,14923.889
1989,15778.064
1990,16058.161
1991,15801.949
1992,16365.722
1993,16713.707
1994,17766.406
1995,18561.65
1996,19555.131
1997,20520.26
1998,21683.411
1999,22688.291
2000,24310.931
2001,24697.386
2002,25161.744
2003,25424.54
2004,26106.424
2005,27468.349
2006,28625.909
2007,30475.259
2008,30162.195
2009,29385.69
