years,data
1960,5726.26021
1961,6274.82747
1962,5741.4451
1963,8193.88866
1964,7749.17493
1965,7369.23613
1966,12551.17339
1967,13390.92356
1968,15229.11009
1969,18102.82252
1970,24413.71573
1971,19444.06291
1972,23661.18928
1973,22666.35367
1974,26101.18145
1975,15467.14354
1976,13486.38673
1977,14402.04909
1978,17829.46339
1979,19633.41526
1980,13677.1789
1981,10862.66058
1982,10098.8161
1983,10928.741
1984,16488.61101
1985,17009.40237
1986,16790.93144
1987,16535.24995
1988,17806.40229
1989,15832.11233
1990,15704.63981
1991,14472.4881
1992,19801.47369
1993,15446.88237
1994,17082.92414
1995,20822.50723
1996,16323.78299
1997,17944.75579
1998,26355.45472
1999,25311.89647
2000,22751.66257
2001,17038.8181
2002,23430.92844
2003,23016.83069
2004,31933.97036
2005,30780.24887
2006,27372.74708
2007,27034.39303
2008,23059.23241
2009,19894.53622
