years,data
1960,15910.0
1961,15540.0
1962,15022.0
1963,14485.0
1964,17358.0
1965,18002.0
1966,19790.0
1967,23724.0
1968,25901.0
1969,26895.0
1970,23952.0
1971,26123.0
1972,25897.0
1973,23984.0
1974,22225.0
1975,17092.0
1976,15371.0
1977,14911.0
1978,15175.0
1979,20372.0
1980,21339.0
1981,24318.0
1982,18488.0
1983,12419.0
1984,13708.0
1985,18542.0
1986,12657.0
1987,16664.0
1988,18343.0
1989,18430.0
1990,25277.0
1991,23534.0
1992,23376.0
1993,17339.0
1994,24919.0
1995,18338.0
1996,17254.0
1997,18597.289
1998,19585.141
1999,18570.128
2000,20656.993
2001,22158.329
2002,20183.472
2003,18183.211
2004,15850.396
2005,17557.595
2006,20616.658
2007,20397.464
2008,22207.0
2009,19896.0
