years,data
1970,0.72235
1971,0.94717
1972,0.95099
1973,1.14151
1974,2.01527
1975,2.28586
1976,2.17319
1977,2.32499
1978,2.45259
1979,3.10455
1980,4.76914
1981,6.1719
1982,5.77867
1983,5.68252
1984,5.71649
1985,5.78268
1986,5.20662
1987,4.1367
1988,4.2027
1989,3.93431
1990,3.85794
1991,4.87897
1992,4.42915
1993,4.75151
1994,4.74955
1995,4.7409
1996,5.39553
1997,5.1043
1998,4.41739
1999,4.37019
2000,5.12084
2001,5.05064
2002,4.97931
2003,5.56856
2004,5.93153
2005,6.77134
2006,8.11706
2007,8.69821
2008,9.90908
2009,8.93946
