years,data
1960,88.99664
1961,98.29732
1962,111.42882
1963,140.97447
1964,124.33416
1965,137.40553
1966,161.87949
1967,178.38254
1968,158.20731
1969,150.84672
1970,146.38445
1971,150.55441
1972,155.85497
1973,162.07202
1974,170.63907
1975,176.92348
1976,181.67366
1977,186.4653
1978,161.485
1979,173.56376
1980,179.45449
1981,184.91839
1982,303.96259
1983,167.45675
1984,152.12561
1985,140.03632
1986,164.88129
1987,356.64562
1988,137.86475
1989,128.49608
1990,256.96282
1991,371.88658
1992,307.82823
1993,191.23949
1994,34.24932
1995,35.21367
1996,35.19428
1997,35.30414
1998,35.77107
1999,35.97088
2000,36.61708
2001,40.05361
2002,40.59281
2003,40.15429
2004,40.21771
2005,40.43225
2006,43.3297
2007,44.82707
2008,45.07868
2009,112.88756
