years,data
1960,1666.96288
1961,1622.3553
1962,1689.37767
1963,1688.8354
1964,1773.54634
1965,1814.45774
1966,1884.88737
1967,1736.70329
1968,1907.68528
1969,2048.19865
1970,2086.44861
1971,1971.67898
1972,2111.27678
1973,3463.13605
1974,3316.75854
1975,2862.01868
1976,3179.37423
1977,3705.47556
1978,3979.30327
1979,4163.9098
1980,3707.89033
1981,3556.01097
1982,3242.78356
1983,3395.10779
1984,3620.4485
1985,3374.13702
1986,3299.15051
1987,3729.8779
1988,3596.87227
1989,3689.27084
1990,3796.53959
1991,3396.44227
1992,3462.78628
1993,3526.01639
1994,3685.39439
1995,3622.10073
1996,3515.21323
1997,3713.41901
1998,3887.41306
1999,3928.08367
2000,3869.17481
2001,3545.01718
2002,3503.07559
2003,3238.58943
2004,3280.97583
2005,3263.88144
2006,3179.93475
2007,3283.83548
2008,3048.64491
2009,2740.94617
