years,data
1960,209.57935
1961,210.66932
1962,226.27287
1963,160.10827
1964,113.0299
1965,92.5018
1966,47.04916
1967,22.10349
1968,22.45923
1969,43.68248
1970,108.80674
1971,193.25995
1972,277.86433
1973,234.99415
1974,222.51007
1975,2631.97164
1976,7305.47417
1977,17074.22002
1978,9159.21469
1979,37988.24974
1980,13100.09199
1981,24718.12906
1982,30827.3518
1983,30338.63757
1984,36653.70106
1985,38812.50075
1986,46275.06793
1987,13297.04075
1988,12292.9114
1989,14263.10305
1990,13253.5555
1991,13743.26446
1992,12910.0231
1993,13502.73307
1994,14658.12459
1995,13216.30617
1996,13370.36719
1997,13719.84273
1998,13434.74176
1999,13168.06637
2000,15959.03539
2001,14730.31292
2002,14002.8635
2003,15263.88856
2004,16211.73479
2005,15951.47477
2006,16329.77604
2007,15322.28929
2008,12928.55602
2009,8729.99171
