years,data
1970,0.456399009
1971,0.581292796
1972,0.637142559
1973,0.870653839
1974,1.511558865
1975,1.964614074
1976,2.034092751
1977,2.116430329
1978,2.083272506
1979,2.559818152
1980,3.95449
1981,4.657124633
1982,5.063176338
1983,4.825881924
1984,4.72074
1985,4.13153
1986,2.28672
1987,2.87593
1988,2.30075
1989,2.51118
1990,3.18457
1991,2.52521
1992,2.40596
1993,2.32881
1994,2.59536
1995,2.78475
1996,3.14248
1997,2.83385
1998,2.16046
1999,2.7637
2000,4.44016
2001,3.78277
2002,4.07753
2003,0.0
2004,5.44612
2005,7.45667
2006,8.80409
2007,10.03863
2008,0.0
2009,0.0
