years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,336.77487
1992,400.22901
1993,400.28926
1994,310.22014
1995,271.07106
1996,228.89887
1997,221.90491
1998,329.40872
1999,446.46882
2000,299.01566
2001,167.40139
2002,218.38518
2003,171.65468
2004,108.85118
2005,133.33011
2006,473.18734
2007,527.14234
2008,573.40461
2009,311.88958
