years,data
1970,1.491700441
1971,1.560487149
1972,1.568938309
1973,1.722325829
1974,2.359697005
1975,2.801702662
1976,2.985066685
1977,3.296750134
1978,3.673225455
1979,4.625668328
1980,6.734808325
1981,7.545799155
1982,7.632030752
1983,7.026121561
1984,6.965895588
1985,7.121928959
1986,5.786318189
1987,6.399468393
1988,6.131844756
1989,6.717372609
1990,7.517436412
1991,7.09907724
1992,7.425066293
1993,7.766189071
1994,7.686305044
1995,7.725196629
1996,8.460589837
1997,8.32024676
1998,7.295169253
1999,7.932174321
2000,10.0441694
2001,9.868140643
2002,9.391168421
2003,11.21369224
2004,13.1220858
2005,16.14653489
2006,18.06771492
2007,19.13554985
2008,22.64245417
2009,16.40561948
