years,data
1960,4012.94849
1961,3836.9629
1962,3672.12878
1963,4027.53031
1964,4089.10173
1965,3695.21696
1966,3679.36818
1967,4180.13105
1968,4147.20373
1969,4389.1241
1970,4339.3804
1971,4526.40288
1972,4782.42417
1973,4574.10469
1974,4782.71253
1975,5413.77876
1976,5816.28547
1977,6838.2955
1978,7128.91807
1979,8291.19153
1980,17835.00581
1981,21451.13133
1982,21592.71134
1983,23637.46993
1984,25139.34211
1985,25557.79475
1986,24042.52306
1987,17521.24706
1988,18364.61939
1989,15620.34064
1990,13740.58609
1991,14585.36246
1992,15094.93557
1993,13594.36811
1994,13458.90461
1995,14379.84124
1996,12789.83596
1997,14517.49289
1998,10834.30734
1999,11450.0966
2000,12150.50642
2001,8366.07422
2002,8152.74458
2003,8450.99594
2004,8607.18071
2005,11375.94124
2006,10634.03403
2007,11280.25794
2008,13210.24166
2009,12867.29943
