years,data
1960,36181.45337
1961,35082.71035
1962,34533.37394
1963,34861.20332
1964,34270.82091
1965,50095.02821
1966,58059.82217
1967,56422.66903
1968,63456.3526
1969,67840.06237
1970,68919.16257
1971,74136.25194
1972,75188.74432
1973,79348.45429
1974,82058.08613
1975,80897.34186
1976,84428.48089
1977,75680.87057
1978,79869.7173
1979,83413.77083
1980,120006.4291
1981,92583.03952
1982,94968.34525
1983,175999.0286
1984,188831.349
1985,171680.4225
1986,175102.7767
1987,123113.582
1988,98749.30689
1989,101553.8173
1990,94816.36936
1991,88844.17798
1992,87592.987
1993,87022.70044
1994,94324.87168
1995,106304.677
1996,114186.1258
1997,143638.9491
1998,128258.1248
1999,116535.3262
2000,102625.9402
2001,92736.79325
2002,88265.46719
2003,85280.50679
2004,82799.60867
2005,92489.6057
2006,96082.13234
2007,98077.97179
2008,112169.6469
2009,103493.2854
