years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,3.39923
1983,0.0
1984,3.7601
1985,4.35336
1986,0.0
1987,0.45007
1988,0.55556
1989,0.0
1990,0.48989
1991,1.1301
1992,14.28671
1993,3.66523
1994,0.34176
1995,14.36348
1996,0.42581
1997,0.41186
1998,0.81153
1999,0.14754
2000,0.06279
2001,1.31694
2002,1.80846
2003,1.91161
2004,1.73186
2005,2.05331
2006,1.3737
2007,1.4442
2008,0.0
2009,0.0
