years,data
1970,1.968349587
1971,1.929338
1972,2.096922036
1973,2.52209975
1974,3.264269753
1975,3.913138617
1976,4.117413303
1977,5.046073256
1978,4.996724011
1979,5.162506183
1980,6.728084781
1981,8.553985991
1982,9.292342378
1983,9.759285191
1984,8.974596227
1985,10.26101607
1986,9.821875278
1987,9.942921243
1988,9.305233863
1989,11.47031682
1990,11.75152265
1991,12.24855883
1992,10.7010627
1993,10.59690722
1994,11.88751889
1995,11.38707778
1996,11.93390523
1997,13.32096941
1998,12.25644245
1999,12.09551325
2000,15.101549
2001,17.14917604
2002,15.6599826
2003,15.86659634
2004,17.89830667
2005,21.16161404
2006,24.25884614
2007,26.91435084
2008,31.8246679
2009,27.5919199
