years,data
1970,1.2653
1971,1.36454
1972,1.43897
1973,1.55061
1974,2.09643
1975,2.56781
1976,2.74148
1977,3.10122
1978,3.46096
1979,3.78349
1980,4.5774
1981,5.32169
1982,6.14041
1983,6.15282
1984,5.99156
1985,0.0
1986,6.11561
1987,5.91844
1988,5.83253
1989,5.86292
1990,9.18039
1991,9.46799
1992,10.05975
1993,6.93441
1994,10.2239
1995,8.54156
1996,10.98831
1997,7.08249
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,7.19946
2003,9.60208
2004,10.87584
2005,16.03628
2006,12.95309
2007,14.77134
2008,15.86967
2009,9.635
